"ci" "10753157" "4" "Thursday, July 15, 2010 23:08:15 UTC" 32.1313 -115.2067 2.7 2.4 22.0 "Baja California, Mexico"
"ak" "10060490" "2" "Thursday, July 15, 2010 23:05:40 UTC" 65.0155 -147.3334 1.2 0.0 5.0 "northern Alaska"
"nc" "71425800" "0" "Thursday, July 15, 2010 23:01:15 UTC" 38.8292 -122.7607 1.1 1.3 11.0 "Northern California"
"us" "2010ytb1" "6" "Thursday, July 15, 2010 22:57:05 UTC" -35.1056 -72.5174 4.7 40.2 38.0 "offshore Maule, Chile"
"ci" "10753141" "2" "Thursday, July 15, 2010 22:43:01 UTC" 33.4092 -116.4288 1.0 11.0 36.0 "Southern California"
"ci" "34613767" "2" "Thursday, July 15, 2010 22:39:56 UTC" 32.2373 -115.3258 2.7 6.0 16.0 "Baja California, Mexico"
"ci" "34613759" "2" "Thursday, July 15, 2010 22:39:41 UTC" 32.2067 -115.3393 2.6 5.6 12.0 "Baja California, Mexico"
"ci" "10753133" "5" "Thursday, July 15, 2010 22:39:20 UTC" 32.2737 -115.32 2.9 6.0 21.0 "Baja California, Mexico"
"ak" "10060356" "2" "Thursday, July 15, 2010 22:30:30 UTC" 63.0652 -150.9037 1.5 121.6 16.0 "Central Alaska"
"nc" "71425765" "3" "Thursday, July 15, 2010 21:54:07 UTC" 37.6222 -118.8137 2.0 7.8 42.0 "Long Valley area, California"
"ak" "10060354" "2" "Thursday, July 15, 2010 21:52:52 UTC" 52.6178 -169.9893 3.4 0.8 16.0 "Fox Islands, Aleutian Islands, Alaska"
"ak" "10060352" "2" "Thursday, July 15, 2010 21:50:25 UTC" 54.6383 -163.5267 1.8 4.9 19.0 "Unimak Island region, Alaska"
"ak" "10060660" "2" "Thursday, July 15, 2010 21:34:56 UTC" 53.2928 -166.325 1.5 22.4 12.0 "Fox Islands, Aleutian Islands, Alaska"
"us" "2010ytbu" "6" "Thursday, July 15, 2010 21:18:37 UTC" 42.864 145.0041 4.6 67.7 22.0 "Hokkaido, Japan region"
"ci" "10753069" "5" "Thursday, July 15, 2010 20:57:37 UTC" 33.419 -116.4532 1.3 11.9 35.0 "Southern California"
"nc" "71425740" "0" "Thursday, July 15, 2010 20:55:48 UTC" 38.8382 -122.7723 1.5 2.0 21.0 "Northern California"
"nc" "71425725" "0" "Thursday, July 15, 2010 20:45:56 UTC" 38.8257 -122.813 1.0 3.7 19.0 "Northern California"
"us" "2010ytbm" "7" "Thursday, July 15, 2010 20:28:10 UTC" 52.5126 160.3823 4.8 31.9 60.0 "off the east coast of the Kamchatka Peninsula, Russia"
"hv" "60165441" "1" "Thursday, July 15, 2010 20:10:02 UTC" 19.3428 -155.3695 2.2 32.7 44.0 "Island of Hawaii, Hawaii"
"ak" "10060659" "2" "Thursday, July 15, 2010 20:00:50 UTC" 63.1412 -151.4908 1.0 11.1 9.0 "Central Alaska"
"nm" "hnw0715a" "A" "Thursday, July 15, 2010 19:55:34 UTC" 35.2099 -91.8543 2.2 3.8 6.0 "Arkansas"
"nc" "71425685" "2" "Thursday, July 15, 2010 19:43:28 UTC" 38.9317 -122.8367 1.0 21.4 7.0 "Northern California"
"ak" "10060348" "3" "Thursday, July 15, 2010 19:41:48 UTC" 53.1171 -166.8028 2.1 18.7 16.0 "Fox Islands, Aleutian Islands, Alaska"
"ci" "10753037" "2" "Thursday, July 15, 2010 19:39:13 UTC" 33.4818 -116.416 1.2 9.8 42.0 "Southern California"
"nc" "71425660" "1" "Thursday, July 15, 2010 19:29:07 UTC" 38.824 -122.8045 2.0 2.7 40.0 "Northern California"
"nc" "71425645" "0" "Thursday, July 15, 2010 19:14:14 UTC" 38.7615 -122.7322 1.2 2.4 15.0 "Northern California"
"uw" "07151912" "1" "Thursday, July 15, 2010 19:12:55 UTC" 45.7346 -122.4655 1.1 14.2 11.0 "Washington"
"ak" "10060347" "2" "Thursday, July 15, 2010 19:10:26 UTC" 62.614 -151.9386 1.3 10.3 10.0 "Central Alaska"
"ak" "10060346" "2" "Thursday, July 15, 2010 18:55:46 UTC" 59.2796 -136.2247 1.4 3.3 7.0 "Southeastern Alaska"
"ci" "10753013" "2" "Thursday, July 15, 2010 18:48:13 UTC" 33.0028 -116.4575 1.7 9.7 65.0 "Southern California"
"ak" "10060345" "2" "Thursday, July 15, 2010 18:44:11 UTC" 53.085 -166.9508 1.9 25.6 14.0 "Fox Islands, Aleutian Islands, Alaska"
"ci" "10752989" "2" "Thursday, July 15, 2010 18:25:00 UTC" 33.4722 -116.4088 1.2 9.6 38.0 "Southern California"
"ak" "10060342" "2" "Thursday, July 15, 2010 18:12:50 UTC" 61.686 -150.8502 2.3 64.2 43.0 "Southern Alaska"
"ci" "10752957" "2" "Thursday, July 15, 2010 18:08:14 UTC" 33.4703 -116.4525 1.3 12.8 42.0 "Southern California"
"nc" "71425570" "2" "Thursday, July 15, 2010 18:02:37 UTC" 35.4323 -120.5752 1.3 0.0 29.0 "Central California"
"ci" "10752917" "2" "Thursday, July 15, 2010 18:00:51 UTC" 33.4678 -116.466 2.2 11.6 81.0 "Southern California"
"ak" "10060341" "2" "Thursday, July 15, 2010 17:59:29 UTC" 63.2189 -145.1723 1.4 2.2 17.0 "Central Alaska"
"ci" "10752893" "2" "Thursday, July 15, 2010 17:56:26 UTC" 34.0142 -117.179 1.2 5.5 36.0 "Greater Los Angeles area, California"
"ak" "10060337" "2" "Thursday, July 15, 2010 17:38:32 UTC" 63.403 -149.5685 1.7 8.5 27.0 "Central Alaska"
"ak" "10060651" "2" "Thursday, July 15, 2010 17:19:42 UTC" 54.1547 -164.3642 1.5 68.4 14.0 "Unimak Island region, Alaska"
"ci" "10752885" "2" "Thursday, July 15, 2010 17:13:19 UTC" 34.0127 -117.178 1.3 6.3 47.0 "Greater Los Angeles area, California"
"nc" "71425510" "2" "Thursday, July 15, 2010 16:51:24 UTC" 37.3225 -122.1028 1.6 0.0 31.0 "San Francisco Bay area, California"
"ak" "10060336" "2" "Thursday, July 15, 2010 16:47:07 UTC" 61.838 -151.3923 1.4 67.9 15.0 "Southern Alaska"
"ci" "10752877" "2" "Thursday, July 15, 2010 16:32:40 UTC" 32.8238 -116.2883 1.8 11.0 65.0 "Southern California"
"ci" "34597759" "4" "Thursday, July 15, 2010 16:14:52 UTC" 32.6617 -115.928 1.4 5.4 18.0 "Southern California"
"ci" "34605759" "2" "Thursday, July 15, 2010 16:14:17 UTC" 32.9422 -116.248 1.4 3.5 10.0 "Southern California"
"ci" "10752853" "4" "Thursday, July 15, 2010 16:13:53 UTC" 32.0862 -115.1938 1.8 10.0 12.0 "Baja California, Mexico"
"ci" "10752821" "2" "Thursday, July 15, 2010 16:00:06 UTC" 33.4612 -116.4615 1.7 7.2 66.0 "Southern California"
"nc" "71425435" "0" "Thursday, July 15, 2010 15:57:21 UTC" 38.8125 -122.813 1.1 2.9 19.0 "Northern California"
"ak" "10060334" "2" "Thursday, July 15, 2010 15:56:20 UTC" 54.0845 -163.4751 1.8 25.1 11.0 "Unimak Island region, Alaska"
"ci" "10752813" "2" "Thursday, July 15, 2010 15:50:37 UTC" 32.5323 -115.6728 1.9 11.9 18.0 "Baja California, Mexico"
"nc" "71425415" "1" "Thursday, July 15, 2010 15:46:49 UTC" 38.8162 -122.817 1.3 2.6 22.0 "Northern California"
"ak" "10060333" "2" "Thursday, July 15, 2010 15:44:14 UTC" 61.5236 -140.518 1.0 10.3 10.0 "Southern Yukon Territory, Canada"
"nc" "71425385" "1" "Thursday, July 15, 2010 15:42:04 UTC" 38.825 -122.8063 1.4 3.0 31.0 "Northern California"
"nc" "71425360" "0" "Thursday, July 15, 2010 15:35:12 UTC" 38.8195 -122.8118 1.1 2.0 16.0 "Northern California"
"nc" "71425350" "1" "Thursday, July 15, 2010 15:33:25 UTC" 38.8143 -122.7743 2.5 0.0 27.0 "Northern California"
"nc" "71425345" "C" "Thursday, July 15, 2010 15:31:43 UTC" 38.8187 -122.8077 4.0 2.9 75.0 "Northern California"
"nc" "71425340" "1" "Thursday, July 15, 2010 15:31:00 UTC" 38.8178 -122.806 1.8 2.4 31.0 "Northern California"
"ci" "10752765" "4" "Thursday, July 15, 2010 15:23:38 UTC" 32.6163 -115.7782 1.3 5.0 18.0 "Baja California, Mexico"
"nc" "71425335" "2" "Thursday, July 15, 2010 15:14:49 UTC" 39.878 -120.4883 1.2 9.2 13.0 "Northern California"
"ak" "10060332" "2" "Thursday, July 15, 2010 15:11:03 UTC" 54.4817 -161.5918 2.3 15.2 14.0 "Alaska Peninsula"
"ci" "10752749" "2" "Thursday, July 15, 2010 15:02:31 UTC" 32.9177 -116.3582 2.3 10.3 87.0 "Southern California"
"us" "2010ytaz" "6" "Thursday, July 15, 2010 14:42:44 UTC" -22.394 -175.1276 4.9 35.0 31.0 "Tonga region"
"ci" "10752725" "2" "Thursday, July 15, 2010 14:41:44 UTC" 33.9773 -116.8507 1.5 9.1 78.0 "Southern California"
"nc" "71425325" "0" "Thursday, July 15, 2010 14:39:06 UTC" 38.8348 -122.8095 1.1 2.6 21.0 "Northern California"
"nc" "71425310" "0" "Thursday, July 15, 2010 14:10:03 UTC" 38.7858 -122.7488 1.2 3.5 21.0 "Northern California"
"ak" "10060331" "2" "Thursday, July 15, 2010 14:03:21 UTC" 63.2039 -150.7909 1.4 132.5 15.0 "Central Alaska"
"ak" "10060330" "2" "Thursday, July 15, 2010 13:59:37 UTC" 58.4219 -154.3588 1.4 4.0 9.0 "Alaska Peninsula"
"ci" "10752709" "4" "Thursday, July 15, 2010 13:56:37 UTC" 32.2735 -115.4303 2.6 7.0 21.0 "Baja California, Mexico"
"uu" "07151336" "2" "Thursday, July 15, 2010 13:36:04 UTC" 39.0118 -111.3937 1.6 6.3 11.0 "Utah"
"ci" "10752693" "2" "Thursday, July 15, 2010 13:32:07 UTC" 32.7063 -116.046 1.5 6.2 40.0 "Southern California"
"ci" "10752677" "4" "Thursday, July 15, 2010 12:59:41 UTC" 33.4767 -116.4225 1.2 8.5 51.0 "Southern California"
"ci" "10752669" "2" "Thursday, July 15, 2010 12:43:07 UTC" 32.5645 -115.6972 2.4 5.6 36.0 "Baja California, Mexico"
"ak" "10060642" "2" "Thursday, July 15, 2010 12:25:31 UTC" 61.9148 -146.7284 1.0 25.2 13.0 "Southern Alaska"
"nc" "71425240" "4" "Thursday, July 15, 2010 12:13:49 UTC" 37.6092 -119.0273 1.4 5.0 28.0 "Central California"
"ci" "10752645" "2" "Thursday, July 15, 2010 11:58:54 UTC" 32.678 -115.9253 1.9 6.8 41.0 "Southern California"
"hv" "60165036" "1" "Thursday, July 15, 2010 11:37:19 UTC" 19.3315 -155.2275 1.7 5.6 33.0 "Island of Hawaii, Hawaii"
"hv" "60165021" "1" "Thursday, July 15, 2010 11:22:46 UTC" 19.3437 -155.0502 1.9 7.0 25.0 "Island of Hawaii, Hawaii"
"ak" "10060641" "2" "Thursday, July 15, 2010 11:19:52 UTC" 53.3515 -164.2263 1.6 10.0 7.0 "Unimak Island region, Alaska"
"ci" "10752613" "5" "Thursday, July 15, 2010 10:48:40 UTC" 33.3903 -116.3938 1.1 8.7 46.0 "Southern California"
"ak" "10060328" "2" "Thursday, July 15, 2010 10:39:24 UTC" 59.8616 -152.4429 1.8 95.7 23.0 "Southern Alaska"
"nc" "71425190" "5" "Thursday, July 15, 2010 10:38:15 UTC" 37.6108 -119.029 1.5 5.5 32.0 "Central California"
"ci" "10752597" "2" "Thursday, July 15, 2010 10:37:46 UTC" 33.1525 -116.637 1.5 7.8 65.0 "Southern California"
"ci" "10752589" "2" "Thursday, July 15, 2010 10:29:26 UTC" 35.9548 -117.333 1.5 6.0 25.0 "Central California"
"nc" "71425185" "4" "Thursday, July 15, 2010 10:20:47 UTC" 37.6085 -119.0267 1.4 5.2 29.0 "Central California"
"ak" "10060325" "2" "Thursday, July 15, 2010 10:02:43 UTC" 64.6965 -146.8416 1.5 3.0 16.0 "Central Alaska"
"ci" "10752549" "2" "Thursday, July 15, 2010 09:40:17 UTC" 32.9115 -116.3467 1.4 12.1 41.0 "Southern California"
"nc" "71425165" "4" "Thursday, July 15, 2010 09:33:36 UTC" 39.5595 -123.396 2.0 7.6 37.0 "Northern California"
"ak" "10060323" "2" "Thursday, July 15, 2010 09:25:01 UTC" 53.3649 -164.2345 3.6 17.2 29.0 "Unimak Island region, Alaska"
"ci" "10752533" "2" "Thursday, July 15, 2010 08:35:40 UTC" 32.9122 -116.3548 1.7 10.7 68.0 "Southern California"
"ci" "10752525" "2" "Thursday, July 15, 2010 08:23:29 UTC" 33.9007 -116.2878 1.0 11.9 38.0 "Southern California"
"ak" "10060321" "2" "Thursday, July 15, 2010 08:15:44 UTC" 63.5166 -151.1068 1.9 0.3 19.0 "Central Alaska"
"ci" "10752509" "2" "Thursday, July 15, 2010 08:11:37 UTC" 32.6478 -115.7885 1.4 5.4 11.0 "Southern California"
"nc" "71425130" "2" "Thursday, July 15, 2010 07:46:24 UTC" 36.931 -121.573 1.0 7.4 28.0 "Northern California"
"ci" "10752477" "2" "Thursday, July 15, 2010 07:43:09 UTC" 32.671 -115.8923 1.8 6.2 37.0 "Southern California"
"uu" "07150656" "2" "Thursday, July 15, 2010 06:56:37 UTC" 37.1342 -113.4465 1.2 7.1 16.0 "Utah"
"ci" "10752453" "2" "Thursday, July 15, 2010 06:44:18 UTC" 34.981 -116.9365 1.5 6.1 35.0 "Southern California"
"ci" "10752445" "4" "Thursday, July 15, 2010 06:42:29 UTC" 33.4177 -116.46 1.0 10.6 45.0 "Southern California"
"ci" "10752437" "2" "Thursday, July 15, 2010 06:38:36 UTC" 33.426 -116.6065 1.0 14.3 27.0 "Southern California"
"nn" "00313755" "7" "Thursday, July 15, 2010 06:33:49 UTC" 37.8172 -116.6438 1.2 0.0 6.0 "Nevada"
"ci" "10752429" "4" "Thursday, July 15, 2010 06:26:08 UTC" 33.8978 -118.3055 1.8 15.5 29.0 "Greater Los Angeles area, California"
"ak" "10060319" "2" "Thursday, July 15, 2010 06:25:38 UTC" 62.9895 -149.728 1.6 86.3 21.0 "Central Alaska"
"pr" "10196000" "0" "Thursday, July 15, 2010 06:18:33 UTC" 19.1497 -66.6505 2.5 52.5 3.0 "Puerto Rico region"
"nc" "71425115" "0" "Thursday, July 15, 2010 06:01:16 UTC" 38.7995 -122.7378 1.1 2.1 17.0 "Northern California"
"ci" "10752381" "4" "Thursday, July 15, 2010 05:36:11 UTC" 33.6483 -116.7648 1.7 13.2 85.0 "Southern California"
"ci" "10752365" "2" "Thursday, July 15, 2010 05:31:09 UTC" 32.9157 -116.2538 2.3 8.4 84.0 "Southern California"
"ci" "10752357" "4" "Thursday, July 15, 2010 05:28:59 UTC" 32.0565 -116.2488 2.1 6.0 13.0 "Baja California, Mexico"
"nc" "71425095" "4" "Thursday, July 15, 2010 05:15:22 UTC" 36.7712 -121.9937 1.4 6.2 34.0 "offshore Central California"
"ci" "10752349" "2" "Thursday, July 15, 2010 05:14:13 UTC" 35.9525 -117.3388 2.1 6.3 22.0 "Central California"
"ak" "10060318" "2" "Thursday, July 15, 2010 05:05:10 UTC" 60.8019 -146.7727 1.1 11.2 16.0 "Southern Alaska"
"ci" "10752341" "2" "Thursday, July 15, 2010 05:01:27 UTC" 33.455 -116.4833 1.2 14.6 42.0 "Southern California"
"ci" "10752333" "2" "Thursday, July 15, 2010 04:47:26 UTC" 32.9158 -116.3493 1.4 11.9 44.0 "Southern California"
"ak" "10060316" "2" "Thursday, July 15, 2010 04:46:38 UTC" 53.288 -167.2513 2.6 60.6 19.0 "Fox Islands, Aleutian Islands, Alaska"
"nc" "71425475" "2" "Thursday, July 15, 2010 04:45:25 UTC" 37.9562 -119.0352 1.1 6.6 11.0 "Central California"
"ak" "10060631" "2" "Thursday, July 15, 2010 04:41:59 UTC" 60.6733 -147.2068 1.2 15.0 15.0 "Southern Alaska"
"nc" "71425090" "1" "Thursday, July 15, 2010 04:40:31 UTC" 38.8017 -122.8183 1.4 3.6 27.0 "Northern California"
"ak" "10060314" "3" "Thursday, July 15, 2010 04:23:34 UTC" 50.0982 177.7913 3.8 4.8 27.0 "Rat Islands, Aleutian Islands, Alaska"
"ak" "10060629" "2" "Thursday, July 15, 2010 04:21:30 UTC" 60.6638 -147.2405 1.2 15.0 16.0 "Southern Alaska"
"us" "2010ytai" "7" "Thursday, July 15, 2010 04:19:24 UTC" -29.9371 -71.0615 4.5 55.9 40.0 "Coquimbo, Chile"
"ak" "10060628" "2" "Thursday, July 15, 2010 04:05:34 UTC" 66.3568 -149.9534 1.4 7.1 8.0 "northern Alaska"
"ak" "10060313" "2" "Thursday, July 15, 2010 03:56:22 UTC" 53.4181 -163.4337 2.3 35.1 19.0 "Unimak Island region, Alaska"
"ak" "10060309" "2" "Thursday, July 15, 2010 03:41:15 UTC" 59.9262 -152.5933 2.4 83.9 44.0 "Southern Alaska"
"ci" "10752301" "2" "Thursday, July 15, 2010 03:33:16 UTC" 32.5208 -115.629 1.7 10.0 14.0 "Baja California, Mexico"
"nc" "71425070" "2" "Thursday, July 15, 2010 02:49:03 UTC" 37.4503 -121.7692 1.0 7.5 20.0 "San Francisco Bay area, California"
"ci" "10752285" "2" "Thursday, July 15, 2010 02:47:21 UTC" 32.6185 -115.6695 2.2 11.4 36.0 "Baja California, Mexico"
"ci" "10752269" "4" "Thursday, July 15, 2010 02:45:35 UTC" 33.599 -116.6245 1.3 15.2 53.0 "Southern California"
"ak" "10060340" "3" "Thursday, July 15, 2010 02:32:11 UTC" 63.9149 -148.8549 1.4 0.0 9.0 "Central Alaska"
"ci" "10752245" "2" "Thursday, July 15, 2010 02:12:44 UTC" 34.0065 -116.3908 1.5 11.9 51.0 "Southern California"
"ak" "10060305" "2" "Thursday, July 15, 2010 02:10:08 UTC" 57.7461 -154.9502 2.3 62.5 14.0 "Kodiak Island region, Alaska"
"ci" "10752237" "2" "Thursday, July 15, 2010 02:08:14 UTC" 33.4585 -116.4667 1.8 12.5 75.0 "Southern California"
"ci" "10752229" "2" "Thursday, July 15, 2010 02:02:29 UTC" 32.9518 -116.313 1.4 11.8 44.0 "Southern California"
"ci" "10752221" "4" "Thursday, July 15, 2010 01:46:40 UTC" 33.3288 -116.1893 1.4 9.7 51.0 "Southern California"
"ak" "10060304" "2" "Thursday, July 15, 2010 01:31:43 UTC" 54.6791 -161.0063 2.2 18.7 12.0 "Alaska Peninsula"
"us" "2010ytag" "7" "Thursday, July 15, 2010 01:30:31 UTC" 22.2433 93.6012 4.6 60.4 34.0 "Myanmar-India border region"
"ak" "10060620" "2" "Thursday, July 15, 2010 01:15:57 UTC" 61.8635 -151.6256 1.2 78.6 8.0 "Southern Alaska"
"ak" "10060619" "2" "Thursday, July 15, 2010 01:07:26 UTC" 61.4684 -146.4982 1.5 25.9 19.0 "Southern Alaska"
"us" "2010ytae" "7" "Thursday, July 15, 2010 01:02:15 UTC" -37.3688 -72.8963 5.0 26.3 108.0 "Bio-Bio, Chile"
"us" "2010ytab" "8" "Thursday, July 15, 2010 00:36:02 UTC" -34.1314 -72.1522 5.1 11.4 144.0 "offshore Libertador O'Higgins, Chile"
"ak" "10060302" "2" "Wednesday, July 14, 2010 23:53:15 UTC" 53.0496 -168.6946 2.7 106.1 23.0 "Fox Islands, Aleutian Islands, Alaska"
"pr" "10195002" "0" "Wednesday, July 14, 2010 23:47:02 UTC" 18.743 -66.054 2.2 22.3 4.0 "Puerto Rico region"
"ci" "10752157" "2" "Wednesday, July 14, 2010 23:41:20 UTC" 32.6338 -115.755 1.4 3.8 11.0 "Baja California, Mexico"
"ci" "10752149" "2" "Wednesday, July 14, 2010 23:35:04 UTC" 32.6545 -115.7657 1.5 11.3 18.0 "Southern California"
"nc" "71425010" "3" "Wednesday, July 14, 2010 23:22:09 UTC" 38.8105 -122.7867 2.0 1.7 65.0 "Northern California"
"ci" "10752141" "2" "Wednesday, July 14, 2010 23:20:47 UTC" 34.2553 -116.6103 1.5 11.6 17.0 "Southern California"
"nc" "71425005" "1" "Wednesday, July 14, 2010 23:19:42 UTC" 38.7863 -122.7708 1.6 2.4 31.0 "Northern California"
"ak" "10060301" "3" "Wednesday, July 14, 2010 23:16:08 UTC" 52.7124 -170.8681 2.9 52.5 13.0 "Fox Islands, Aleutian Islands, Alaska"
"uw" "07142315" "1" "Wednesday, July 14, 2010 23:15:20 UTC" 47.8838 -122.6643 1.3 19.2 10.0 "Puget Sound region, Washington"
"uu" "07142245" "2" "Wednesday, July 14, 2010 22:45:28 UTC" 39.004 -111.382 1.6 8.9 9.0 "Utah"
"ci" "10752133" "2" "Wednesday, July 14, 2010 22:39:09 UTC" 34.1318 -117.4285 1.8 11.7 34.0 "Greater Los Angeles area, California"
"ci" "10752125" "5" "Wednesday, July 14, 2010 22:38:18 UTC" 34.1288 -117.4403 2.9 8.1 118.0 "Greater Los Angeles area, California"
"nc" "71424990" "3" "Wednesday, July 14, 2010 22:28:41 UTC" 37.7358 -122.1322 2.7 7.0 123.0 "San Francisco Bay area, California"
"ak" "10060299" "2" "Wednesday, July 14, 2010 22:13:51 UTC" 53.2851 -164.1599 2.8 7.9 27.0 "Unimak Island region, Alaska"
"ak" "10060298" "2" "Wednesday, July 14, 2010 22:07:06 UTC" 53.3048 -164.158 2.3 16.2 19.0 "Unimak Island region, Alaska"
"ak" "10060296" "2" "Wednesday, July 14, 2010 22:02:31 UTC" 53.3003 -164.1978 2.9 20.1 25.0 "Unimak Island region, Alaska"
"ci" "10752101" "2" "Wednesday, July 14, 2010 21:38:26 UTC" 32.6528 -115.8318 1.6 9.5 14.0 "Southern California"
"nc" "71424980" "0" "Wednesday, July 14, 2010 21:32:37 UTC" 38.8028 -122.7697 1.1 2.1 20.0 "Northern California"
"nc" "71424975" "2" "Wednesday, July 14, 2010 21:29:27 UTC" 40.7445 -122.3153 1.8 0.0 18.0 "Northern California"
"ci" "10752085" "5" "Wednesday, July 14, 2010 21:08:27 UTC" 32.1348 -115.2182 3.1 21.4 18.0 "Baja California, Mexico"
"ci" "10752077" "4" "Wednesday, July 14, 2010 20:56:54 UTC" 32.6657 -115.7435 1.4 6.6 13.0 "Southern California"
"ci" "34565775" "2" "Wednesday, July 14, 2010 20:56:34 UTC" 32.7187 -115.9405 1.0 5.4 14.0 "Southern California"
"ci" "10752069" "2" "Wednesday, July 14, 2010 20:49:23 UTC" 32.569 -115.6778 1.9 10.5 15.0 "Baja California, Mexico"
"pr" "10195001" "0" "Wednesday, July 14, 2010 20:37:28 UTC" 18.825 -64.424 2.7 36.7 3.0 "Virgin Islands region"
"nc" "71424950" "2" "Wednesday, July 14, 2010 20:27:54 UTC" 36.8928 -121.6258 1.3 0.0 13.0 "Central California"
"nc" "71424945" "3" "Wednesday, July 14, 2010 20:24:08 UTC" 36.6445 -121.1755 1.5 9.8 39.0 "Central California"
"ci" "10751997" "4" "Wednesday, July 14, 2010 20:14:54 UTC" 33.6472 -116.767 2.6 13.3 109.0 "Southern California"
"ci" "10751989" "4" "Wednesday, July 14, 2010 20:13:36 UTC" 33.6537 -116.7615 1.6 14.2 63.0 "Southern California"
"ci" "10751973" "4" "Wednesday, July 14, 2010 20:05:28 UTC" 33.459 -116.4348 1.1 12.1 41.0 "Southern California"
"nc" "71424935" "2" "Wednesday, July 14, 2010 20:02:37 UTC" 37.4598 -118.844 1.7 6.5 25.0 "Central California"
"ak" "10060294" "3" "Wednesday, July 14, 2010 19:28:27 UTC" 62.0924 -150.5802 1.3 4.0 10.0 "Central Alaska"
"ci" "10751925" "4" "Wednesday, July 14, 2010 19:24:49 UTC" 33.6017 -116.6227 1.0 14.7 45.0 "Southern California"
"ak" "10060293" "2" "Wednesday, July 14, 2010 19:19:03 UTC" 64.9966 -147.3385 1.0 0.0 5.0 "Central Alaska"
"ak" "10060481" "2" "Wednesday, July 14, 2010 19:17:43 UTC" 63.0818 -150.9761 1.2 118.3 9.0 "Central Alaska"
"ak" "10060480" "2" "Wednesday, July 14, 2010 19:05:23 UTC" 56.3198 -157.7019 2.4 52.9 19.0 "Alaska Peninsula"
"ak" "10060479" "2" "Wednesday, July 14, 2010 18:43:31 UTC" 62.2245 -145.6417 1.4 19.5 10.0 "Central Alaska"
"nc" "71424905" "4" "Wednesday, July 14, 2010 18:39:43 UTC" 38.1208 -122.1757 1.7 0.0 8.0 "San Francisco Bay area, California"
"ak" "10060478" "2" "Wednesday, July 14, 2010 18:37:41 UTC" 55.9376 -158.1285 2.1 53.4 10.0 "Alaska Peninsula"
"ci" "10751917" "2" "Wednesday, July 14, 2010 18:34:19 UTC" 32.6432 -115.7595 2.2 11.4 39.0 "Baja California, Mexico"
"ci" "10751893" "2" "Wednesday, July 14, 2010 18:22:17 UTC" 33.4623 -116.5025 1.2 13.2 42.0 "Southern California"
"ci" "10751877" "2" "Wednesday, July 14, 2010 18:10:44 UTC" 32.6598 -115.9295 1.8 6.6 26.0 "Southern California"
"ci" "10751869" "4" "Wednesday, July 14, 2010 18:07:30 UTC" 33.1518 -116.6373 1.0 3.6 21.0 "Southern California"
"ak" "10060265" "2" "Wednesday, July 14, 2010 18:07:11 UTC" 62.302 -149.634 1.4 59.0 15.0 "Central Alaska"
"uw" "07141804" "1" "Wednesday, July 14, 2010 18:04:04 UTC" 45.3618 -121.7408 1.7 5.8 21.0 "Mount Hood area, Oregon"
"nc" "71424890" "2" "Wednesday, July 14, 2010 17:44:58 UTC" 40.3018 -124.3188 1.3 6.2 10.0 "Northern California"
"ci" "10751837" "6" "Wednesday, July 14, 2010 17:30:32 UTC" 32.185 -115.2417 3.1 10.1 23.0 "Baja California, Mexico"
"ak" "10060475" "3" "Wednesday, July 14, 2010 17:15:37 UTC" 59.5533 -135.7055 1.4 6.3 4.0 "Southeastern Alaska"
"nc" "71424850" "2" "Wednesday, July 14, 2010 16:36:24 UTC" 37.3233 -122.1047 1.4 0.0 22.0 "San Francisco Bay area, California"
"ak" "10060264" "2" "Wednesday, July 14, 2010 16:28:08 UTC" 61.8249 -150.1732 1.5 44.8 17.0 "Southern Alaska"
"nc" "71424840" "1" "Wednesday, July 14, 2010 16:22:52 UTC" 38.808 -122.7925 1.4 3.2 26.0 "Northern California"
"nc" "71424835" "1" "Wednesday, July 14, 2010 16:22:02 UTC" 38.8087 -122.7917 1.4 3.1 29.0 "Northern California"
"ci" "10751821" "2" "Wednesday, July 14, 2010 16:21:49 UTC" 32.6957 -115.9277 1.5 5.6 15.0 "Southern California"
"ci" "10751813" "2" "Wednesday, July 14, 2010 16:19:36 UTC" 32.693 -115.9423 2.2 4.0 50.0 "Southern California"
"ak" "10060473" "2" "Wednesday, July 14, 2010 16:17:50 UTC" 53.5359 -164.7615 1.9 25.7 11.0 "Unimak Island region, Alaska"
"ak" "10060472" "2" "Wednesday, July 14, 2010 15:58:46 UTC" 61.9158 -147.1702 1.3 40.7 17.0 "Southern Alaska"
"nc" "71424825" "6" "Wednesday, July 14, 2010 15:43:47 UTC" 37.5087 -121.7842 1.1 4.2 21.0 "Northern California"
"nc" "71424820" "1" "Wednesday, July 14, 2010 15:23:01 UTC" 38.802 -122.8117 1.7 2.9 30.0 "Northern California"
"ci" "10751781" "4" "Wednesday, July 14, 2010 15:17:26 UTC" 32.2467 -115.3323 3.9 15.0 14.0 "Baja California, Mexico"
"ci" "10751773" "4" "Wednesday, July 14, 2010 15:16:14 UTC" 32.2463 -115.3755 2.4 5.6 16.0 "Baja California, Mexico"
"us" "2010ysa7" "6" "Wednesday, July 14, 2010 15:05:51 UTC" -38.1687 -73.0533 5.7 35.0 124.0 "Araucania, Chile"
"nc" "71424810" "2" "Wednesday, July 14, 2010 15:03:13 UTC" 35.7043 -121.1612 1.2 5.7 14.0 "Central California"
